national_code,date_granted,label,amount_approved,count_installment,num_loans,age,sex,marital_status,current_installments_amount_guarantee,num_negative_status_last_2years,num_negative_status_before_2years,total_early_payment,total_delayed_payment,max_installment_amount,oldest_loan_age,complete_last_payment_age,num_prev_0_1_yearLoans,num_prev_1_3_yearsLoans,guarantor_role,negstatus_guarantor_last_12_month,negstatus_guarantor_before_12_month,completed_to_all_loan_amount,variety_prev_purpose,outstanding_debt_ratio,sarresid_gozashte_6_month,sarresid_gozashte_6_18_month,sarresid_gozashte_18_120_month,moavagh_12_month,moavagh_12_120_month,mashkookolvosol_12_month,mashkookolvosol_12_120_month,worst_negative_status_last_2years,total_complete_installments_5years,total_current_installments,age_last_negative_status
hash_14011227_2380,14000327,1,738616475.1,24,3,35,مرد,مجرد,0,0,30,0,6,15203046.58,2133,1031,2,0,0,.,.,0.260007222,1,0.722222222,0,0,7,0,15,0,6,,5889339.786,15203046.58,1031
hash_14011227_151310,14000726,1,1037976115,24,1,35,مرد,متاهل,65685313.99,3,36,.,.,810033.8212,2522,.,1,0,1,3,35,.,1,0,0,1,0,0,29,0,7,معوق,.,0,546
hash_14011227_62124,14001124,1,626245438,24,4,38,مرد,مجرد,30267744.37,1,0,0,45,14998858.4,1272,157,3,1,1,0,.,0.960593055,2,0.666666667,1,0,0,0,0,0,0,سررسید گذشته,17977730.28,0,24
hash_14011227_155059,14000617,1,943687269.5,27,1,35,زن,متاهل,32242648.37,2,0,.,.,7369966.611,372,.,1,1,1,0,.,.,1,0.52,1,1,0,0,0,0,0,سررسید گذشته,.,0,174
hash_14011227_182910,14000910,1,524903512.3,18,9,42,مرد,متاهل,308663919.7,43,67,115,180,299785172,3397,66,2,2,1,14,23,0.45707705,2,0.425279048,0,2,27,8,47,0,0,معوق,335630438.8,31941989.15,163
hash_14011227_137160,14000219,1,860522518.8,22,2,34,زن,متاهل,0,11,19,208,4,84918001.59,1513,80,1,1,0,.,.,1,2,0,0,2,8,6,4,0,10,مشکوک الوصول,109167810,0,110
hash_14011227_56607,14000729,1,1092606437,24,2,43,مرد,متاهل,0,0,0,.,.,9268035.679,989,.,1,2,0,.,.,.,2,0.108108108,0,0,0,0,0,0,0,,.,0,.
hash_14011227_24595,14000402,1,1215220435,24,1,48,زن,متاهل,86713783.12,2,9,0,46,46439851.18,1616,490,1,0,1,2,0,1,1,0,0,0,11,0,0,0,0,سررسید گذشته,46439851.18,0,611
hash_14011227_83049,14000812,1,391197086.7,24,1,37,مرد,مجرد,16299878.61,0,11,0,774,32986101.59,3528,928,1,0,1,0,.,1,1,0,0,0,5,0,4,0,2,,32986101.59,0,1139
hash_14011227_57777,14000711,1,710194183.8,24,2,42,مرد,متاهل,36420214.55,0,0,0,43,231404887.1,815,502,1,2,1,0,.,1,2,0,0,0,0,0,0,0,0,,231404887.1,0,.
hash_14011227_12784,14000925,1,437419593.6,36,5,46,زن,متاهل,558548349,5,7,22,110,27043220.99,4298,218,2,1,1,2,12,0.544611493,2,0.885245902,0,2,5,0,4,0,0,سررسید گذشته,41620090.31,26975884.39,316
hash_14011227_3745,14001029,1,631869498.4,24,2,37,مرد,متاهل,34116555.87,8,9,106,66,31322396.23,1723,193,1,0,1,0,0,1,2,0,0,7,10,0,0,0,0,سررسید گذشته,44062934.74,0,211
hash_14011227_30924,14000318,1,1259005355,27,1,50,مرد,متاهل,17075587.42,5,13,0,51,36603606.03,1780,268,1,0,1,1,3,1,1,0,0,5,13,0,0,0,0,سررسید گذشته,36603606.03,0,298
hash_14011227_46784,14000330,1,507798826.6,12,10,68,مرد,متاهل,1195974088,2,7,0,1475,917833555,2520,182,2,2,1,0,0,0.566470485,3,0.211854345,0,2,5,0,2,0,0,سررسید گذشته,1695145748,0,212
hash_14011227_65356,14001118,1,920949173.5,24,6,38,زن,متاهل,91669913.97,0,0,276,0,29258191.05,2086,1266,3,2,1,10,2,0.343734026,3,0.732918397,0,0,0,0,0,0,0,,12485232.47,49008361.04,.
hash_14011227_115358,14000920,1,692872636.2,24,5,45,مرد,متاهل,40096796.08,0,1,0,36,85315919.9,2539,297,2,0,1,0,0,0.635485754,2,0.702702703,0,0,1,0,0,0,0,,112756735.6,30612783.93,1301
hash_14011227_187255,14001022,1,1024653241,24,6,41,زن,متاهل,2963225660,15,24,0,79,36002562.82,1868,693,3,2,1,14,79,0.17593055,2,0.428005875,3,7,25,0,0,0,0,سررسید گذشته,34168992.1,93667069.52,77
hash_14011227_94928,14000924,1,174967837.4,12,4,44,مرد,مجرد,55756465.22,16,19,15,747,15078089.28,2891,665,1,2,1,0,0,0.425676786,2,0.034118651,0,6,23,4,0,0,0,معوق,18197241.1,0,25
hash_14011227_46073,14000901,1,1049807025,22,1,35,مرد,مجرد,0,0,0,.,.,15821466.81,336,.,2,0,0,.,.,.,1,0.870588235,0,0,0,0,0,0,0,,.,15821466.81,.
hash_14011227_180190,14000718,1,1092606437,20,3,52,مرد,متاهل,133370973.1,1,1,.,.,38288160.12,2484,.,2,1,1,7,7,.,1,0.529450355,0,1,1,0,0,0,0,سررسید گذشته,.,46768500.45,325
hash_14011227_136151,14000516,1,1079651223,24,9,34,زن,مجرد,18877883.42,0,42,0,377,32519196.41,3232,747,6,0,1,2,.,0.18219789,3,0.787446825,0,0,29,0,7,0,0,,28620809.57,99760326.64,1326
hash_14011227_197560,14000304,1,503602142.1,28,5,64,مرد,متاهل,2224339906,7,6,73,0,30893609.8,1498,211,4,0,1,0,.,0.065668804,2,0.621406543,0,1,1,0,10,0,1,معوق,4296809.891,38833329.62,446
hash_14011227_184225,14001114,1,368379669.4,24,2,45,مرد,مجرد,0,0,58,104,0,16289171.95,6514,1140,1,1,0,.,.,1,1,0,0,0,4,0,23,0,31,,16289171.95,0,1171
hash_14011227_75762,14000229,1,451774322.3,24,2,34,زن,متاهل,0,21,13,.,.,13765490.3,1382,.,1,0,1,0,.,.,1,0.085605426,5,2,11,9,4,0,2,معوق,.,0,23
hash_14011227_129908,14000620,1,1132424723,22,1,40,مرد,مجرد,68711786.06,0,0,.,.,37520150.28,1146,.,1,0,1,0,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_134982,14000513,1,902784722.3,24,3,36,مرد,متاهل,0,0,0,1,0,4637363.896,224,168,4,0,1,0,.,0.673293225,1,0,0,0,0,0,0,0,0,,9168055.918,0,.
hash_14011227_193382,14000403,1,536722358.8,11,6,38,زن,متاهل,0,4,0,136,0,26618788.39,1066,501,3,4,0,.,.,0.039069052,2,0.355459524,0,0,3,0,0,0,0,سررسید گذشته,4815549.578,25669213.71,552
hash_14011227_144583,14001023,1,426938850.3,21,2,47,زن,مجرد,0,0,0,0,5,817600967.3,1586,1129,1,1,0,.,.,1,2,0,0,0,0,0,0,0,0,,817600967.3,0,.
hash_14011227_195080,14000820,1,1066901145,24,4,58,زن,متاهل,115418553.1,0,0,0,126,32916644.59,2336,812,3,0,1,2,6,0.561603271,2,0.972222222,0,0,0,0,0,0,0,,32276568.34,65833289.19,.
hash_14011227_131995,14000707,1,1092606437,20,4,63,زن,متاهل,69257420.94,4,5,35,0,11676516.11,2964,131,2,0,1,0,0,0.322328434,2,1,0,2,7,0,0,0,0,سررسید گذشته,11676516.11,22019369.62,253
hash_14011227_64176,14001112,1,914251361.4,15,3,37,مرد,مجرد,51966019.17,3,8,607,29,61220200.93,1566,145,2,1,1,1,2,0.716020367,3,0.916666667,0,2,9,0,0,0,0,سررسید گذشته,93658329.2,32142526.86,493
hash_14011227_173503,14000811,1,622359001.5,20,3,36,مرد,متاهل,0,19,40,0,1404,19918526.15,2842,12,1,0,0,.,0,1,2,0,0,0,4,0,20,10,25,مشکوک الوصول,30054084.48,0,41
hash_14011227_198142,14000816,1,977992716.6,24,2,47,مرد,متاهل,0,3,19,0,131,17687146.73,2066,220,1,1,0,.,.,1,2,0,0,3,18,0,0,0,1,سررسید گذشته,21603064.45,0,250
hash_14011227_172924,14000509,1,647790733.5,24,7,38,مرد,متاهل,55125466.44,2,0,0,197,23107450.43,1564,223,4,2,1,11,6,0.721922454,4,0.714009118,0,2,0,0,0,0,0,سررسید گذشته,54227890.35,11665176.35,375
hash_14011227_383,14000326,1,629502677.6,11,5,40,زن,مجرد,14368505.06,0,0,0,1,22543870.57,4754,195,1,1,1,0,0,0.364615606,3,0.339195459,0,0,0,0,0,0,0,,17200357.78,29771623.56,.
hash_14011227_103606,14000512,0,745940844.7,15,1,46,مرد,مجرد,0,0,0,.,.,49082306.29,317,.,2,0,0,.,.,.,1,0.75,0,0,0,0,0,0,0,,.,49082306.29,.
hash_14011227_13271,14000701,0,1092606437,24,6,52,مرد,متاهل,8821946.503,1,26,0,420,182619958.8,3188,825,2,1,1,0,.,0.109813495,3,0.274204601,0,1,16,0,10,0,0,سررسید گذشته,187887110.9,32152890.54,492
hash_14011227_46393,14001027,0,153697986.1,20,5,50,مرد,متاهل,8538777.006,0,0,0,26,29572831.02,1820,698,2,2,1,0,.,0.194306137,3,0.489347871,0,0,0,0,0,0,0,,22490604.48,32336360.78,.
hash_14011227_185157,14001123,0,66978121.71,12,1,52,مرد,متاهل,5581510.143,0,15,0,171,14398728.5,4554,550,1,0,1,0,.,1,1,0,0,0,14,0,0,0,1,,14398728.5,0,2064
hash_14011227_26867,14001112,0,200934365.1,36,4,41,مرد,مجرد,2910423358,0,0,2,0,244394331.9,1504,306,3,1,1,0,0,0.310213245,2,0.220480992,0,0,0,0,0,0,0,,32776165.42,0,.
hash_14011227_91763,14000914,0,524903512.3,22,2,53,مرد,متاهل,0,0,0,0,0,28269644.54,2682,848,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,56539289.08,0,.
hash_14011227_174262,14000531,0,1099281245,21,2,59,مرد,مجرد,238562149.1,0,0,.,.,62667079.68,244,.,3,0,1,0,0,.,1,0.731302689,0,0,0,0,0,0,0,,.,62667079.68,.
hash_14011227_140432,14000707,0,236731394.6,14,3,36,مرد,مجرد,91170022.03,0,1,23,56,70072120.51,1883,707,1,1,1,0,0,0.304711175,3,0.62295082,0,0,1,0,0,0,0,,51275981.08,70072120.51,1155
hash_14011227_151377,14000906,0,262451756.1,24,15,48,زن,متاهل,148307997.7,0,0,458,60,90375189.19,2595,62,6,3,1,0,0,0.754224218,3,0.854921726,0,0,0,0,0,0,0,,390306535.8,149957176.3,.
hash_14011227_193049,14001130,0,1004671826,22,6,52,زن,مجرد,113893074.7,0,0,159,67,46228672.08,2183,354,3,2,1,0,0,0.4090811,2,0.585914234,0,0,0,0,0,0,0,,40342044.35,66367965.82,.
hash_14011227_61785,14001205,0,446533349.2,12,2,45,مرد,مجرد,0,0,0,0,24,34487604.44,1976,856,2,0,0,0,.,0.518494363,1,0.888888889,0,0,0,0,0,0,0,,34487604.44,32916950.02,.
hash_14011227_189817,14001015,0,700179714.5,10,4,39,مرد,متاهل,31362998.19,1,36,0,0,85625448.55,2730,296,2,1,1,0,0,0.542728139,2,0.579192348,1,0,33,0,1,0,0,سررسید گذشته,85625448.55,59622316.84,17
hash_14011227_165218,14000230,0,645391889.1,36,3,53,مرد,متاهل,0,0,0,0,0,28616367.11,1796,96,1,1,0,.,.,0.502777866,2,0,0,0,0,0,0,0,0,,28335855.62,0,.
hash_14011227_175135,14001120,0,810435272.7,23,2,47,مرد,متاهل,0,0,0,0,0,17250985.06,1719,745,2,0,0,.,.,0.37993293,2,1,0,0,0,0,0,0,0,,17250985.06,40951793.62,.
hash_14011227_140270,14000412,0,546849195.7,17,1,39,مرد,مجرد,41989490.74,0,0,0,5,20380576.98,1783,1047,1,0,1,0,2,1,1,0,0,0,0,0,0,0,0,,20380576.98,0,.
hash_14011227_129118,14000401,0,708878587.1,15,1,56,مرد,متاهل,0,0,0,.,.,117605564,731,.,1,1,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_71668,14000718,0,152964901.1,24,1,60,مرد,متاهل,0,0,0,0,200,27173754.23,1805,874,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,27173754.23,0,.
hash_14011227_29943,14001004,0,392783742.3,15,5,55,زن,متاهل,305472190.8,0,15,.,.,31465174.56,3595,.,1,3,1,0,0,.,2,0.731875288,0,0,13,0,2,0,0,,.,32350878.73,1557
hash_14011227_66686,14000414,0,607610217.5,20,8,41,مرد,متاهل,251321714.2,11,1,0,60,43827360.11,2748,211,3,2,1,0,0,0.456965411,3,0.547798795,0,0,1,0,5,6,0,مشکوک الوصول,41135300.92,85853248.23,67
hash_14011227_67331,14000303,0,329439734.6,15,8,37,زن,متاهل,194507060.9,1,0,0,0,17367587.5,2666,334,2,1,1,4,14,0.188047706,3,0.457051312,0,1,0,0,0,0,0,سررسید گذشته,22397427.69,26831595.45,401
hash_14011227_10763,14000326,0,629502677.6,18,2,68,مرد,مجرد,0,0,0,83,0,5823080.122,977,330,2,1,0,.,.,0.495096062,1,0.583333333,0,0,0,0,0,0,0,,5709965.434,0,.
hash_14011227_111721,14000725,0,1007018932,31,3,36,مرد,مجرد,43129753.26,0,0,0,15,25043275.06,1747,636,1,0,1,0,0,0.073032775,3,0.601732458,0,0,0,0,0,0,0,,7625903.222,25043275.06,.
hash_14011227_140469,14001001,0,853877700.6,50,9,38,زن,متاهل,0,11,11,71,117,81879733.7,2067,425,5,1,0,.,.,0.171240749,3,0.559531322,0,1,17,0,0,0,0,سررسید گذشته,69677168.37,198293382.9,519
hash_14011227_38485,14001104,0,334890608.6,36,2,43,مرد,متاهل,0,0,0,0,8,60688079.42,1664,957,2,0,0,.,0,0.042526551,2,0.805555556,0,0,0,0,0,0,0,,4219018.95,60688079.42,.
hash_14011227_65150,14001203,0,992296331.6,44,1,40,زن,متاهل,0,0,0,.,.,33891464.22,1456,.,1,0,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_132489,14000322,0,692452945.4,20,8,50,مرد,متاهل,56223418.37,1,0,0,521,39172750,1940,112,2,2,1,3,46,0.644639331,2,0.843985748,0,1,0,0,0,0,0,سررسید گذشته,39998608.48,60816673.87,302
hash_14011227_18167,14001209,0,496148165.8,36,4,53,مرد,مجرد,20053504.45,0,0,0,110,570301057.2,1329,245,3,0,1,0,0,0.043730582,3,0.496506757,0,0,0,0,0,0,0,,8525617.671,882074565.5,.
hash_14011227_36472,14001103,0,527452708.5,38,1,49,مرد,مجرد,47400768.38,0,0,0,32,18174455.73,2197,1069,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,,18174455.73,0,.
hash_14011227_14349,14000518,0,1177801334,24,1,44,مرد,مجرد,0,0,0,.,.,55524086.16,168,.,2,0,0,.,.,.,1,0.791666667,0,0,0,0,0,0,0,,.,0,.
hash_14011227_52648,14000620,0,566212361.7,22,5,40,مرد,مجرد,227599082.3,0,32,23,313,48157626.52,2070,541,3,1,1,0,1,0.468457662,3,0.84357876,0,0,20,0,7,0,5,,85554637.91,71250462.56,936
hash_14011227_138964,14000722,0,637353754.7,24,11,40,مرد,متاهل,81646654.27,1,3,2,441,83187977.07,3572,238,2,1,1,0,15,0.205781523,4,0.527660145,0,1,3,0,0,0,0,سررسید گذشته,131511117.1,134527704.7,482
hash_14011227_132973,14000701,0,746614398.3,38,5,58,مرد,مجرد,0,8,1,0,0,21552762.92,5316,1110,1,2,0,0,1,0.110662439,3,0.922131148,2,6,1,0,0,0,0,سررسید گذشته,17611914.66,21552762.92,32
hash_14011227_6760,14000924,0,419922809.8,30,10,40,مرد,مجرد,1737280299,0,0,0,0,46222104.83,3042,10,1,1,1,2,29,0.899742259,3,0,0,0,0,0,0,0,0,,168700793.1,0,.
hash_14011227_149953,14000922,0,962323105.9,12,2,55,مرد,مجرد,329995199,0,0,0,1,42816364.42,1397,288,2,0,1,1,5,0.556541523,1,0.944444444,0,0,0,0,0,0,0,,42816364.42,34116555.45,.
hash_14011227_156677,14000323,0,314751338.8,24,5,57,مرد,متاهل,0,2,0,81,25,11495111.82,1708,139,3,2,0,.,.,0.688799788,2,0.628966087,2,0,0,0,0,0,0,سررسید گذشته,15695217.15,0,130
hash_14011227_125395,14000320,0,1154088242,24,1,47,مرد,متاهل,0,0,0,0,18,24728274.06,1804,690,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,24728274.06,0,.
hash_14011227_108707,14000219,0,860522518.8,20,7,57,مرد,مجرد,105050178.1,2,8,19,160,38186218,2792,22,1,0,1,1,2,0.214919326,6,0.704663212,0,0,9,0,0,0,0,سررسید گذشته,50837541.05,0,610
hash_14011227_167385,14000310,0,163670696.2,10,5,42,مرد,متاهل,0,1,0,.,.,36139966.78,1084,.,3,3,0,.,.,.,2,0.667366587,0,0,1,0,0,0,0,سررسید گذشته,.,36139966.78,719
hash_14011227_2867,14001113,0,1004671826,48,3,53,مرد,متاهل,9578458190,0,0,0,1995,11857155858,3749,1139,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,22616821107,0,.
hash_14011227_100793,14000726,0,291361716.4,11,3,38,مرد,مجرد,135935233.5,0,0,0,20,58681021.71,2301,1185,1,2,1,0,0,0.277985096,1,0.135113181,0,0,0,0,0,0,0,,27109342.51,0,.
hash_14011227_71203,14000426,0,202536739.2,36,5,36,مرد,مجرد,30627492.12,10,0,.,.,37771330.52,964,.,2,3,1,3,10,.,2,0.561824814,3,7,0,0,0,0,0,سررسید گذشته,.,18367670.3,68
hash_14011227_193934,14001019,0,1024653241,48,1,54,مرد,متاهل,0,0,0,.,.,1047583.745,626,.,1,1,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_73619,14001029,0,666024606.5,21,7,47,مرد,مجرد,59466716.04,0,0,0,186,56401025.51,3194,844,2,2,1,0,1,0.367006852,3,0.364537943,0,0,0,0,0,0,0,,92416003.21,38011179.48,.
hash_14011227_123767,14000822,0,599242810,16,4,36,مرد,متاهل,52307909.22,0,0,.,.,67340245.15,444,.,3,2,1,0,0,.,1,0.628650728,0,0,0,0,0,0,0,,.,24193445.93,.
hash_14011227_154118,14000401,0,1215220435,19,5,48,زن,مجرد,197177559.2,0,0,0,613,40475632.21,1955,520,1,1,1,0,0,0.193289733,3,0.138917933,0,0,0,0,0,0,0,,40475632.21,12834608.12,.
hash_14011227_1302,14000728,0,1092606437,24,1,34,مرد,متاهل,0,0,0,.,.,36266214.83,491,.,1,1,0,.,.,.,1,0.811764706,0,0,0,0,0,0,0,,.,36266214.83,.
hash_14011227_2420,14000621,0,132116217.7,12,9,52,زن,مجرد,78814214.34,7,28,0,478,26347171.08,2835,481,4,1,1,5,10,0.315777754,5,0.525818758,0,0,29,0,4,0,0,معوق,53604004.12,27768087.95,512
hash_14011227_15312,14000229,0,430261259.4,36,8,48,مرد,متاهل,257327434.7,0,0,0,0,36375597.46,2102,81,4,2,1,13,8,0.325396092,1,0.654242817,0,0,0,0,0,0,0,,64584211.19,108858711.7,.
hash_14011227_9050,14000505,0,490750555.7,12,2,36,مرد,متاهل,0,0,0,0,79,40214902.41,2693,788,1,1,1,0,0,0.39147936,1,0.734693878,0,0,0,0,0,0,0,,20781975.1,40214902.41,.
hash_14011227_177092,14001112,0,200934365.1,12,4,34,مرد,مجرد,120072834.2,0,1,0,128,120184707.7,2086,925,2,1,1,0,0,0.252488357,2,0.923165916,0,0,1,0,0,0,0,,81255539.85,137206737.6,1079
hash_14011227_188477,14000621,0,1019182251,12,2,51,مرد,مجرد,147220213.5,0,0,.,.,40424400.76,784,.,2,1,1,4,25,.,2,0.339110789,0,0,0,0,0,0,0,,.,0,.
hash_14011227_39395,14000216,0,817496392.8,12,4,42,مرد,مجرد,291290752.3,0,0,0,30,49060548.16,1717,101,3,1,1,0,0,0.314765385,2,0.780458827,0,0,0,0,0,0,0,,55226912.61,87557645.31,.
hash_14011227_155303,14000628,0,698328579.4,16,1,50,مرد,متاهل,57006179.86,0,0,0,0,104976015.6,2033,967,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,,104976015.6,0,.
hash_14011227_51936,14000624,0,509591125.5,11,2,62,مرد,مجرد,259547608.4,0,0,.,.,31444570.82,1691,.,2,0,1,27,70,.,2,0.966666667,0,0,0,0,0,0,0,,.,4124495.379,.
hash_14011227_54323,14001207,0,330765443.9,12,6,56,مرد,مجرد,36882221.21,6,1,0,200,63869293.09,4675,290,2,0,1,0,32,0.856181588,3,0.805555556,0,2,5,0,0,0,0,سررسید گذشته,152420089.6,28130102.66,436
hash_14011227_179053,14000718,0,1092606437,50,5,43,مرد,مجرد,87102996.39,0,1,0,114,1029723497,2934,227,1,1,1,6,18,0.748225798,2,0.185130832,0,0,1,0,0,0,0,,1403992383,18908725.52,1239
hash_14011227_189954,14000811,0,622359001.5,24,4,42,زن,متاهل,44486798.11,0,0,0,0,65316178.89,3409,651,1,1,1,0,0,0.073695944,1,0.279823512,0,0,0,0,0,0,0,,21215880.53,63977182.06,.
hash_14011227_28652,14000827,0,88908428.79,24,4,34,مرد,مجرد,2853141645,0,0,36,39,20568036.66,1771,668,1,1,1,5,13,0.818784781,3,0.540540541,0,0,0,0,0,0,0,,25475488.63,11731399.02,.
hash_14011227_2075,14000608,0,943687269.5,26,3,37,مرد,مجرد,0,0,0,.,.,24895142.88,442,.,3,1,0,.,.,.,3,0.861111111,0,0,0,0,0,0,0,,.,49790285.76,.
hash_14011227_117548,14000817,0,533450572.7,34,3,66,زن,مجرد,0,1,0,0,41,21234805.65,1281,251,1,2,0,.,.,0.204910143,3,0.493131016,0,1,0,0,0,0,0,سررسید گذشته,12833333.15,0,248
hash_14011227_34816,14001209,0,165382721.9,12,1,40,زن,متاهل,0,0,0,0,0,27112462.39,1307,211,1,0,0,.,.,1,1,0,0,0,0,0,0,0,0,,27112462.39,0,.
hash_14011227_103269,14000602,0,754949815.6,18,61,39,مرد,متاهل,0,3,6,663,777,25794162502,4445,48,16,25,0,.,.,0.523452767,6,0.858753583,1,2,5,0,0,0,0,سررسید گذشته,42612948543,2048224988,170
hash_14011227_85179,14000628,0,471843634.7,60,4,49,مرد,متاهل,0,0,2,113,0,15326072.5,2040,302,0,0,0,.,.,0.14158388,2,0.568493151,0,0,2,0,0,0,0,,10644970,15326072.5,791
hash_14011227_120375,14000516,0,549640622.4,11,5,39,مرد,مجرد,5134734470,7,1,32,36,92792759.24,4798,194,1,3,1,1,1,0.623263963,2,0,0,2,2,1,0,3,0,مشکوک الوصول,100483538.7,0,179
hash_14011227_13511,14000917,0,1002383742,84,3,46,مرد,مجرد,0,0,0,0,19,190695003.6,4749,1077,1,0,0,.,.,0.912948207,2,0.517647059,0,0,0,0,0,0,0,,190695003.6,2418137.204,.
hash_14011227_121169,14000313,0,220325937.2,18,1,44,زن,متاهل,59042784.12,0,0,0,72,11323971.15,1913,745,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,,11323971.15,0,.
hash_14011227_42541,14000604,0,566212361.7,16,4,36,زن,مجرد,225659187,0,2,13,0,40318871.66,2391,525,2,0,1,0,0,0.34300223,3,0.837837838,0,0,2,0,0,0,0,,40318871.66,24046917.9,1466
hash_14011227_26012,14000916,0,271200148,19,5,50,مرد,متاهل,87397120.21,0,0,0,70,22568982.66,2953,143,1,2,1,4,72,0.635738831,3,0.519509885,0,0,0,0,0,0,0,,52724870.56,17598527.1,.
hash_14011227_34154,14000712,0,327781931,10,9,40,مرد,متاهل,32237012.93,0,3,0,0,77581770.67,4900,616,3,3,1,0,0,0.068144506,2,0.866575131,0,0,3,0,0,0,0,,9314402.443,163307297.3,3089
hash_14011227_27856,14000924,0,209961404.9,10,2,50,مرد,مجرد,36193878.45,0,5,0,0,49746309.05,3186,1031,1,0,1,0,0,0.422364224,2,0.273972603,0,0,5,0,0,0,0,,49746309.05,22833424.31,1546
hash_14011227_10555,14001025,0,751412376.5,24,3,35,زن,متاهل,75146421.23,0,0,0,41,4974214.952,860,97,2,2,1,0,0,0.685367991,1,0.666666667,0,0,0,0,0,0,0,,8227749.067,0,.
hash_14011227_73260,14001023,0,399614763.9,36,4,45,زن,متاهل,137001812.8,0,0,0,25,89024940.26,3616,1131,1,0,1,0,3,0.100455042,2,0.2591578,0,0,0,0,0,0,0,,47959472,89024940.26,.
hash_14011227_118138,14001224,0,826913609.6,60,8,35,مرد,متاهل,246921872.8,0,0,297,121,60263513.3,2305,267,1,3,1,1,0,0.109782523,2,0.494673137,0,0,0,0,0,0,0,,49996777.63,139245074.2,.
hash_14011227_177734,14000728,0,1092606437,44,9,44,زن,مجرد,318892961.1,0,0,0,0,63604683.12,1807,218,1,8,1,8,8,0.149825345,2,0.540030505,0,0,0,0,0,0,0,,108070826.4,225431439.1,.
hash_14011227_47794,14010125,0,801145966.5,36,4,40,زن,مجرد,74849777.69,2,0,0,58,47748399.9,2321,34,0,2,1,5,0,0.585093101,3,0.417844127,0,0,2,0,0,0,0,سررسید گذشته,84609768.39,29762162.95,664
hash_14011227_174617,14000809,0,355633715.1,36,4,57,زن,متاهل,165130104.1,0,0,10,0,34560699.46,1716,630,1,2,1,0,1,0.442432212,3,0.288649249,0,0,0,0,0,0,0,,34560699.46,31899687.07,.
hash_14011227_57705,14010116,0,41996071.56,12,5,54,مرد,متاهل,3499672.63,0,0,103,65,22698170.2,1009,208,1,4,1,0,.,0.122177387,2,0.111477906,0,0,0,0,0,0,0,,10452912.47,0,.
hash_14011227_50428,14000721,0,546303218.3,24,4,34,مرد,مجرد,0,1,2,0,119,22749741.7,1709,328,1,0,0,.,.,0.773474447,2,0.038461538,0,1,2,0,0,0,0,سررسید گذشته,44918877.3,0,449
hash_14011227_163337,14000620,0,566212361.7,14,8,51,مرد,مجرد,198800404.6,1,0,104,111,3414663725,3125,144,4,2,1,2,3,0.367014277,2,0.8993986,1,0,0,0,0,0,0,سررسید گذشته,85778860.43,7327319.954,20
hash_14011227_8484,14000421,0,405073478.3,30,2,42,مرد,مجرد,46138932.17,0,2,.,.,18094704.89,1174,.,2,0,1,5,0,.,1,0.776412142,0,0,2,0,0,0,0,,.,35170147.09,875
hash_14011227_112118,14001202,0,496148165.8,12,2,45,زن,مجرد,77258026.39,0,0,181,0,89591112.17,1708,428,2,0,1,0,0,0.828221764,2,0.833333333,0,0,0,0,0,0,0,,89591112.17,37937723.49,.
hash_14011227_110074,14000608,0,56621236.17,10,1,39,مرد,متاهل,0,0,0,.,.,11567746.17,534,.,1,1,0,.,.,.,1,0.513513514,0,0,0,0,0,0,0,,.,0,.
hash_14011227_121127,14000714,0,364202145.5,36,4,50,مرد,مجرد,131997356.2,0,0,0,11,22233302.83,1682,575,2,2,1,0,0,0.476722119,3,0.711602061,0,0,0,0,0,0,0,,22233302.83,14085714.72,.
hash_14011227_65158,14001019,0,256163310.2,11,1,41,مرد,متاهل,0,0,0,.,.,1047583.745,626,.,1,1,0,.,.,.,1,0,0,0,0,0,0,0,0,,.,0,.
hash_14011227_23321,14001226,0,992296331.6,36,2,36,مرد,مجرد,27563786.99,0,0,0,19,108939187.2,1872,392,1,0,1,0,.,0.038645662,1,0.650684932,0,0,0,0,0,0,0,,13048427.35,108939187.2,.
hash_14011227_132951,14000830,0,391197086.7,24,1,37,مرد,متاهل,16299878.61,0,0,0,0,42794113.55,1420,325,1,0,1,0,.,1,1,0,0,0,0,0,0,0,0,,42794113.55,0,.
hash_14011227_137053,14000421,0,1012683696,24,3,40,مرد,مجرد,0,6,3,261,0,28101657.64,4509,387,1,0,0,.,.,0.991006605,1,0.129032258,0,5,3,0,0,0,0,سررسید گذشته,28101657.64,300268.8169,388
hash_14011227_26580,14000506,0,98150111.14,30,1,39,مرد,متاهل,0,0,2,0,160,6043857.226,2086,830,1,0,0,.,.,1,1,0,0,0,2,0,0,0,0,,6043857.226,0,1314
